KBRX,2.78,305.00,41.9200,-104.9400
KPER,0.83,245.00,41.5507,-109.5995
KGUN,5.00,189.00,41.4300,-104.3400
KWYH,2.78,210.00,41.0476,-104.8901
H0012,1.34,130.00,32.5800,-97.3500
H0024,0.00,180.00,45.3380,-123.0960
H0322,0.00,240.00,33.5655,-112.0536
H0244,1.34,180.00,34.4900,-118.0900
H0498,0.89,240.00,33.6020,-117.9010
H0300,0.00,100.00,38.8000,-122.9900
H0223,0.00,150.00,34.2369,-117.2872
H0294,0.00,240.00,32.7500,-116.9300
H0560,1.34,130.00,38.7200,-121.0390
H0232,0.89,250.00,37.4600,-122.2700
H0346,0.00,190.00,38.6650,-121.1650
H0562,0.00,340.00,38.6330,-120.5400
H0238,0.00,300.00,33.4900,-117.4000
H0333,0.00,250.00,32.8273,-116.9272
H0345,0.00,200.00,34.5500,-118.0700
H0164,4.47,290.00,35.2600,-120.7100
H0269,1.34,310.00,37.0600,-121.6100
H0348,0.00,240.00,35.1900,-118.6000
H0442,0.89,330.00,33.9220,-118.0550
H0566,3.58,90.00,37.9667,-105.6833
H0305,0.00,10.00,38.3000,-104.5700
H0246,0.00,170.00,40.7500,-95.6400
H0253,0.00,340.00,45.1721,-93.2566
H0307,0.00,50.00,44.8100,-93.3100
H0472,0.00,140.00,39.8789,-93.1825
H0387,1.34,210.00,40.7900,-96.6300
H0217,0.00,120.00,33.3620,-105.6540
H0420,0.00,200.00,46.1800,-123.8500
H0492,1.34,130.00,45.5600,-122.8900
H0110,0.45,160.00,18.4200,-66.0600
H0116,0.89,250.00,41.7500,-104.8300
H0447,0.45,160.00,38.4400,-122.7100
H0318,0.89,140.00,30.2070,-97.9372
H0236,0.00,340.00,34.0980,-98.5700
H0591,0.00,80.00,32.7330,-96.8100
H0152,0.45,90.00,33.1458,-96.8770
H0311,0.00,160.00,29.5984,-95.1065
H0361,0.00,340.00,29.7900,-95.5800
H0278,1.34,110.00,32.9320,-96.4590
H0280,0.00,120.00,30.5844,-97.4156
H0363,0.00,330.00,48.2500,-121.6100
H0481,2.68,160.00,47.7707,-122.2659
H0596,1.34,130.00,47.3950,-122.0290
H0100,2.68,250.00,46.2136,-119.2616
H0597,0.00,210.00,45.6020,-122.5260
H0331,0.00,110.00,45.7100,-122.6200
H0099,1.79,80.00,34.3842,-117.5985
H0065,0.00,260.00,34.8420,-111.7860
H0071,3.13,30.00,41.1242,-111.9159
H0525,0.00,0.00,41.2700,-96.1700
H0094,0.45,120.00,49.7800,-97.2000
E470A,3.13,225.00,39.5574,-104.8225
E470B,6.26,180.00,39.6006,-104.7137
KTRK,1.54,110.00,39.3200,-120.1395
KO70,0.00,0.00,38.3768,-120.7940
KU42,4.12,270.00,40.6195,-111.9928
KULS,4.12,160.00,37.6040,-101.3735
KMPR,3.09,170.00,38.3525,-97.6913
KHQG,3.09,150.00,37.1630,-101.3705
KFSK,2.06,170.00,37.7983,-94.7693
KTQK,5.14,190.00,38.4743,-100.8850
K2K3,2.57,150.00,37.5827,-101.7328
KMUE,6.69,30.00,20.0013,-155.6682
AP001,0.00,279.00,40.0545,-105.2078
AP006,0.00,144.00,38.6295,-92.3442
AP009,0.89,127.00,30.6055,-96.2839
AP017,0.45,271.00,41.7797,-107.1167
AP020,0.00,0.00,32.4418,-110.7800
AP023,1.79,182.00,35.9953,-115.0697
AP035,0.00,298.00,47.4693,-122.6122
AP036,0.45,91.00,47.5533,-122.8813
AP040,0.00,110.00,41.2895,-96.0437
AP046,0.00,205.00,39.4742,-94.5758
AP053,0.00,207.00,31.0638,-97.4925
AP058,3.13,247.00,41.3428,-94.3172
AP059,0.00,337.00,45.8033,-122.7022
AP061,1.34,144.00,38.5422,-121.3705
AP074,0.00,172.00,44.7835,-93.4913
AP075,1.79,80.00,51.0175,-113.9955
AP076,0.00,258.00,33.2288,-97.1275
AP080,0.89,270.00,44.1450,-122.5885
AP086,0.00,61.00,29.6727,-98.1157
AP089,0.89,225.00,60.4080,25.0597
AP095,0.00,116.00,41.1518,-96.0597
AP096,1.79,90.00,33.2673,-96.5327
AP115,0.00,110.00,40.0433,-105.2775
AP117,0.00,84.00,31.7860,-106.3818
AP138,0.00,117.00,39.8847,-94.7258
AP143,0.00,104.00,33.1634,-96.5727
AP152,0.00,37.00,45.3452,-93.5917
AP155,0.00,75.00,33.5630,-95.2968
AP156,0.89,58.00,34.8635,-118.1728
AP157,2.24,195.00,40.6322,22.9512
AP163,1.79,3.00,45.0402,-92.8612
AP166,0.00,252.00,18.3317,-67.0037
AP171,2.68,328.00,46.6033,-120.6905
AP172,0.00,180.00,46.9833,-123.8275
AP190,0.00,154.00,39.6340,-105.0475
AP200,0.00,358.00,36.6013,-121.8373
AP201,1.34,138.00,37.4068,-120.8485
AP204,2.68,292.00,35.2638,-120.7108
AP215,8.05,135.00,46.8427,-102.1690
AP216,4.02,0.00,46.5870,-100.8000
AP217,0.00,0.00,46.4582,-101.2332
AP218,4.02,90.00,46.1608,-100.9612
AP219,0.00,0.00,47.1072,-101.2898
AP221,0.89,130.00,49.4017,-97.3033
AP225,0.00,148.00,38.9200,-95.4538
AP228,0.00,0.00,36.0682,-95.6175
AP229,0.00,333.00,36.2477,-95.8167
AP250,0.00,286.00,46.6380,-111.9430
AP255,0.00,240.00,31.8287,-106.4488
AP264,3.58,203.00,39.3725,-101.0483
AP266,0.00,225.00,37.9892,-100.8893
AP268,0.00,360.00,47.6195,-122.0455
AP271,5.81,122.00,46.8000,-101.4083
AP302,0.00,96.00,18.3955,-66.0810
AP304,0.00,0.00,31.4405,-100.3892
AP330,3.13,94.00,46.0397,-98.3855
AP446,3.58,118.00,43.9692,-92.4802
AP458,3.13,222.00,41.4488,-96.4847
AP462,3.13,173.00,51.1682,0.6240
AP473,2.24,39.00,48.5542,-123.4485
AP476,0.00,351.00,46.1827,-122.9583
AP478,0.00,358.00,47.6358,-117.6963
AP506,0.00,0.00,38.9333,-95.2068
AP517,2.68,75.00,47.5480,-122.8075
AP523,0.00,0.00,43.6472,-116.3162
AP525,0.00,0.00,40.4390,-122.2395
AP536,0.00,243.00,38.9100,-94.3241
AP541,0.00,213.00,33.8498,-117.8798
AP542,1.34,60.00,40.3447,-105.0997
AP548,0.00,135.00,36.1738,-95.5488
AP571,0.00,298.00,37.7192,-121.4175
AP574,0.00,184.00,38.8754,-99.3111
AP590,0.89,299.00,32.8510,-97.2749
AP593,0.00,41.00,35.1722,-101.9330
AP594,0.45,228.00,30.6512,-96.3283
AP611,0.00,90.00,40.9808,-111.9042
AP612,0.00,43.00,41.1142,-112.0618
AP624,0.89,164.00,53.3573,-1.4962
AP626,3.58,200.00,51.3697,0.5215
AP627,0.00,277.00,50.1495,-96.8892
AP630,0.00,237.00,-37.8590,145.3047
AP640,2.24,1.00,46.7717,-100.6617
AP641,0.00,0.00,46.8912,-100.7778
AP647,0.00,44.00,29.5530,-98.6247
AP654,0.00,165.00,32.4150,-97.7992
AP656,1.34,100.00,32.5677,-97.2657
AP657,3.58,154.00,41.8153,-103.6728
AP669,0.89,9.00,52.4999,4.7481
AP677,0.00,206.00,42.0368,-97.4525
AP682,0.00,0.00,45.0108,-124.0061
AP685,0.00,110.00,45.6605,-122.6042
AP694,5.36,270.00,-37.7370,176.1570
AP706,2.24,177.00,40.9253,-98.4003
AP710,0.00,42.00,47.4393,-122.1808
AP711,0.89,184.00,38.9007,-105.2075
AP713,0.00,0.00,39.5838,-105.1708
AP727,0.89,3.00,63.4337,10.6192
AP733,0.00,129.00,32.8900,-95.9255
AP734,5.81,196.00,39.5247,-101.6681
AP758,0.00,91.00,43.9774,-124.0985
AP771,0.00,2.00,44.4548,-93.1637
AP780,1.79,127.00,35.7087,-105.9212
AP785,0.00,192.00,30.8910,-98.4265
AP786,0.00,90.00,29.8645,-95.6333
AP795,0.00,113.00,48.0872,-122.0628
AP803,0.00,289.00,36.9822,-122.0153
AP806,0.00,220.00,46.1517,-122.9800
AP823,0.00,0.00,64.8732,-147.1742
AP830,0.00,360.00,39.0357,-94.7162
AP834,2.68,127.00,20.8552,-156.3148
AP838,0.00,141.00,29.6862,-98.5158
AP840,0.45,305.00,39.4325,-105.4423
AP841,0.00,77.00,39.0320,-104.8121
AP845,0.00,47.00,36.2008,-115.1250
AP863,4.47,202.00,39.3897,-101.0452
AP864,2.68,180.00,38.3692,-99.0152
AP866,0.00,184.00,41.5277,-93.9474
AP871,0.00,65.00,44.5685,-93.1300
AP872,0.45,79.00,44.0962,-92.4942
AP874,0.89,16.00,-32.1963,152.5200
AP884,0.00,33.00,49.0192,-123.0867
AP885,0.00,122.00,47.4000,-122.0062
AP890,1.79,52.00,45.3895,-117.2375
AP894,2.24,43.00,37.3242,-120.5918
AP898,0.00,0.00,36.2818,-119.3058
AP900,8.94,30.00,35.0492,-120.0400
AP901,0.00,237.00,34.6022,-120.0947
AP902,0.89,184.00,34.5648,-118.1077
AP904,0.00,219.00,34.3683,-117.4082
AP907,0.00,0.00,32.8900,-117.2500
AP912,2.68,104.00,40.5392,-104.7812
AP921,1.34,317.00,55.9450,11.7653
AP922,3.58,322.00,55.8423,11.9835
AP928,3.13,169.00,51.8942,-2.0872
AP949,3.13,250.00,48.5558,2.6797
AP959,2.24,45.00,45.8172,-121.3520
AP967,4.47,24.00,42.1877,2.9080
AP971,2.68,285.00,41.7892,0.8167
AP976,0.89,266.00,49.3845,7.2065
AP983,1.34,168.00,39.5888,-104.8853
AP993,0.00,97.00,29.8545,-96.5272
AP996,1.79,161.00,31.0717,-98.2067
AP998,0.00,127.00,50.5090,6.9845
AP999,0.00,360.00,52.6360,10.0933
AR005,0.00,0.00,47.0705,7.5397
AR013,2.24,263.00,44.9253,7.9997
AR016,0.00,44.00,44.7425,10.9280
AR021,0.00,3.00,45.4593,12.0692
AR025,0.00,213.00,38.2575,15.5445
AR027,0.00,334.00,38.1127,15.6480
AR028,0.00,69.00,38.1672,15.8363
AR031,0.45,229.00,40.5842,22.9557
AR032,1.34,175.00,40.7503,22.8750
AR034,1.79,262.00,38.6377,21.4093
AR035,2.68,292.00,38.2720,21.7448
AR036,3.13,86.00,37.5168,22.3747
AR042,0.45,176.00,-35.1885,149.3337
AR056,3.58,189.00,-35.7967,145.5797
AR061,0.00,134.00,-36.7243,142.1905
AR063,0.00,93.00,-35.0197,138.6132
AR066,1.79,45.00,38.9457,-104.7388
AR091,0.00,356.00,47.5825,7.9602
AR105,4.47,127.00,27.8961,-97.1395
AR106,0.00,209.00,37.0752,-119.4285
AR118,2.24,63.00,42.9933,1.2873
AR135,0.00,189.00,35.1007,-106.3403
AR136,0.00,99.00,45.0144,-122.7747
AR138,0.00,94.00,34.4512,-114.3723
AR144,0.00,90.00,33.8288,-118.0470
AR147,2.24,197.00,41.3512,-96.5755
AR159,2.24,205.00,32.2185,-110.7677
AR160,0.00,0.00,44.7562,-124.0499
AR161,0.00,0.00,33.2843,-110.8212
AR164,0.00,14.00,38.1838,-120.5400
AR165,0.00,0.00,34.3493,-111.1430
AR168,0.00,175.00,30.0780,-95.4733
AR173,3.13,22.00,60.4522,5.1350
AR176,2.24,202.00,52.1828,0.9938
AR177,2.68,173.00,39.6607,-104.7548
AR180,0.00,209.00,34.2040,-118.1380
AR181,0.00,256.00,34.1428,-117.9458
AR184,6.26,4.00,46.3168,-106.7042
AR189,0.00,5.00,30.3880,-98.0813
AR190,1.34,270.00,34.2233,-116.4093
AR194,1.34,176.00,33.0093,-97.6977
AR200,0.00,128.00,47.1430,-122.4208
AR209,0.89,109.00,44.4466,-93.1676
AR216,0.00,0.00,45.6020,-105.9370
AR221,0.00,0.00,34.1922,-116.7095
AR225,0.00,93.00,40.4767,-121.9887
AR228,0.45,198.00,39.6250,-104.9795
AR232,0.00,134.00,44.1078,-123.1492
AR235,0.00,178.00,34.3068,-117.2932
AR244,0.00,58.00,29.3887,-94.9355
AR245,0.00,208.00,47.6147,-117.1835
AR247,3.13,164.00,28.5668,-96.5553
AR256,0.00,37.00,29.5916,-98.2663
AR264,0.00,290.00,33.7212,-111.9918
AR268,4.47,75.00,58.5050,-6.2667
AR269,0.00,68.00,46.4727,-116.2473
AR283,0.45,58.00,49.1075,-122.7452
AR284,2.24,106.00,49.8822,-119.7102
AR285,1.79,202.00,-35.4227,149.0992
AR287,0.00,117.00,32.8745,-105.7743
AR288,0.00,178.00,30.3055,-98.3967
AR301,2.24,349.00,35.2208,-97.4142
AR303,0.89,73.00,53.5472,7.9550
AR304,4.02,312.00,33.8490,-116.4808
AR307,0.00,0.00,34.1700,-118.3330
AR312,0.00,326.00,37.0022,-121.9363
AR313,0.00,238.00,37.2183,-121.8517
AR316,0.00,270.00,48.0853,-117.4318
AR320,5.81,339.00,34.0296,-119.7861
AR323,0.00,260.00,38.3803,-122.8242
AR335,0.00,64.00,39.1830,-121.3200
AR351,0.89,299.00,51.0910,3.1690
AR354,0.00,0.00,46.8110,-113.9367
AR365,0.00,150.00,40.1803,-105.4775
AR367,0.00,32.00,46.9942,-92.2988
AR390,0.00,320.00,33.7920,-118.1078
AR400,0.00,200.00,36.2593,-95.7033
AR412,0.00,295.00,63.8745,-148.9958
AR427,4.02,11.00,20.8778,-156.5187
AR429,0.00,82.00,32.4938,-96.9630
AR436,0.89,231.00,37.4777,-97.2402
AR437,2.68,186.00,43.0837,-96.1670
AR450,0.45,88.00,44.9398,-95.7157
AR455,0.00,0.00,41.7180,-111.8202
AR464,1.79,210.00,33.3520,-112.4303
AR476,0.00,125.00,32.6542,-97.1703
AR487,0.45,197.00,36.9222,-93.8317
AR524,3.13,282.00,51.3212,12.3352
AR531,0.00,248.00,46.1717,-123.5800
AR534,0.00,212.00,37.7230,-119.5752
AR536,0.89,96.00,35.0425,-106.1645
AR537,0.45,205.00,35.6437,-117.6951
AR541,2.68,92.00,36.9345,-112.8853
AR545,0.45,225.00,40.7973,22.0445
AR549,0.89,338.00,39.0843,-104.8718
AR551,0.00,225.00,41.7402,-111.9752
AR554,0.45,126.00,35.6367,-101.4542
AR561,0.00,22.00,49.5658,10.8917
AR563,3.13,77.00,35.5757,-97.6298
AR568,0.00,59.00,32.9453,-117.2450
AR570,0.45,250.00,40.6482,-111.9483
AR587,0.00,244.00,30.3318,-92.0517
AR588,1.34,9.00,32.5446,-92.0042
AR590,0.00,0.00,46.9207,-105.1577
AR597,1.34,156.00,41.6593,-93.6987
AR598,1.34,164.00,36.1330,-97.0817
AR621,0.00,65.00,45.5395,-92.9780
AR622,3.13,236.00,46.3502,-120.5835
AR623,1.34,33.00,41.0790,-112.0681
AR625,0.00,103.00,32.4838,-97.8150
AR628,0.00,90.00,37.2833,-122.0027
AR638,1.34,211.00,37.9158,-122.0358
AR658,4.02,259.00,45.2148,-123.7548
AR659,3.13,162.00,44.9770,-124.0090
AR660,0.00,0.00,45.0223,-123.8568
AR662,0.00,0.00,44.6135,-123.6503
AR672,0.45,273.00,38.3495,-121.9688
AR674,0.00,292.00,45.7820,-108.7197
AR681,0.00,90.00,36.6742,-93.2110
AR683,0.00,169.00,45.4017,-122.6003
AR684,0.89,229.00,33.7075,-118.0300
AR690,1.34,166.00,47.5607,-98.3436
AR695,3.13,225.00,-23.0981,150.7415
AR701,0.00,0.00,33.5755,-112.5787
AR705,0.00,168.00,38.9760,-92.4727
AR718,3.13,359.00,41.2459,-112.1992
AR720,0.00,229.00,40.1942,-105.0672
AR725,0.45,168.00,34.2437,-117.2445
AR726,0.00,158.00,39.0267,-94.2017
AR729,0.89,233.00,39.5287,-104.9153
AR738,0.00,140.00,38.2423,-120.3700
AR743,0.00,121.00,40.1188,-120.9045
AR744,0.00,225.00,32.7187,-114.6477
AR745,0.00,18.00,34.4988,-117.3210
AR758,0.00,68.00,45.5603,-123.9075
AR759,0.89,248.00,42.4682,-92.3637
AR763,6.26,144.00,33.0355,-97.0933
AR764,1.34,189.00,32.7173,-97.1388
AR765,1.79,140.00,39.0853,-104.5856
AR768,2.68,135.00,32.8853,-97.2362
AR771,0.00,0.00,33.0203,-116.8890
AR773,0.00,0.00,33.3380,-111.5860
AR777,0.00,68.00,31.5191,-97.1430
AR778,0.89,35.00,37.1013,-121.9037
AR779,0.00,281.00,37.0622,-122.1220
AR786,1.79,262.00,33.8380,-118.3142
AR788,0.00,181.00,36.0505,-95.9030
AR789,0.00,150.00,38.6192,-92.2293
AR795,4.02,97.00,42.5867,-111.9745
AR797,0.00,249.00,40.1167,-104.9372
AR802,0.45,297.00,44.0817,-123.0642
AR808,3.13,350.00,37.0587,-120.8080
AR809,0.00,292.00,37.0670,-120.8533
AR815,0.00,96.00,53.5302,-113.4455
AR817,2.24,142.00,35.5772,-97.6708
AR823,1.34,194.00,37.0700,-97.0368
AR829,0.00,352.00,31.2845,-94.3178
AR834,0.00,182.00,38.6445,-122.8822
AR836,0.45,68.00,36.8160,-114.1043
AR839,0.00,357.00,30.5340,-97.7568
AR840,0.00,148.00,30.8060,-98.9590
AR853,3.13,130.00,32.6858,-97.3923
AR863,0.00,86.00,33.7117,-96.6530
AR864,3.13,202.00,39.4109,-104.2391
AR866,0.89,149.00,38.4199,-121.3606
AR868,0.00,10.00,44.7572,-93.3435
AR874,1.79,140.00,53.4555,14.5403
AR880,0.00,70.00,53.5517,-113.6018
AR887,0.00,0.00,32.3108,-110.8575
AR890,2.24,158.00,52.7728,0.4833
AR893,0.00,101.00,39.8068,-105.1278
AR910,2.68,127.00,28.4083,-96.6313
AR912,3.58,277.00,-37.8638,176.4905
AR941,0.00,238.00,38.5497,-94.6755
AR942,0.00,0.00,38.7008,-93.2845
AR944,1.34,186.00,38.8087,-121.2855
AR951,0.00,45.00,45.2612,12.1178
AR953,0.00,158.00,30.6312,-97.6058
AR957,4.02,252.00,34.8240,137.7473
AR958,2.24,165.00,35.4280,139.3840
AR970,1.79,175.00,42.3363,-98.4567
AR973,0.45,207.00,38.1464,-94.8105
AR979,0.00,357.00,40.5995,-122.3747
AR983,2.68,175.00,35.6363,-117.7023
AR984,0.45,194.00,43.3398,-5.8523
AR987,0.00,71.00,37.6992,-121.4437
AR989,1.79,164.00,53.5639,-1.7540
AR991,3.58,199.00,51.3775,1.3097
AR995,1.79,233.00,48.7283,2.2523
AS015,0.00,0.00,38.4414,-120.0715
AS022,3.13,326.00,44.1323,-93.9897
AS023,0.00,37.00,50.9100,8.0042
AS025,2.68,355.00,64.0070,23.4863
AS028,1.79,226.00,46.9152,-122.3567
AS035,0.00,260.00,34.3775,-111.2237
AS048,2.68,140.00,32.9150,-96.6227
AS049,0.00,312.00,47.6250,13.0898
AS050,1.34,84.00,32.6740,-97.6217
AS057,2.24,115.00,50.4318,-3.5743
AS059,1.79,181.00,-36.3617,148.8278
AS061,2.24,77.00,39.0386,-119.7219
AS062,0.00,123.00,39.5632,-107.3353
AS070,4.02,198.00,46.0408,-118.2213
AS072,1.79,309.00,37.7052,-122.4296
AS082,0.45,113.00,49.9703,-98.3117
AS088,1.34,16.00,40.3077,-111.6722
AS090,0.00,147.00,30.1068,-97.8798
AS093,0.00,135.00,46.0800,14.4683
AS100,0.00,140.00,30.1100,-97.9105
AS103,0.00,186.00,38.6787,-94.4178
AS105,1.34,302.00,44.3753,-108.0403
AS106,0.89,229.00,37.9083,-122.5757
AS112,0.00,0.00,45.2467,-121.2980
AS116,1.79,193.00,65.4850,-144.6850
AS120,0.00,270.00,37.7757,-3.7910
AS124,0.00,161.00,39.2947,-119.7787
AS125,4.47,127.00,33.0075,-97.2233
AS139,0.00,185.00,32.2628,-106.7475
AS144,0.00,33.00,44.9965,-120.2120
AS145,0.00,185.00,43.4200,-102.1847
AS149,0.89,335.00,46.1493,8.9140
AS151,0.00,199.00,34.1483,-117.9878
AS153,0.00,12.00,42.5000,-123.3712
AS158,0.00,128.00,30.9734,-95.8264
AS160,0.00,338.00,65.0925,25.4125
AS161,0.00,0.00,39.1009,-94.4202
AS162,0.00,0.00,39.0505,-94.4065
AS163,0.00,0.00,39.0893,-94.4567
AS165,0.00,0.00,39.0582,-94.4443
AS167,0.89,159.00,39.0792,-94.3822
AS175,0.89,222.00,39.0928,-94.4022
AS176,0.00,334.00,33.7575,-118.3669
AS186,0.45,0.00,41.0915,-111.9260
AS187,0.00,73.00,50.9630,7.0978
AS191,0.00,0.00,45.1836,-123.9346
AS192,0.00,275.00,45.8543,-122.8189
AS193,0.00,135.00,56.6452,16.4630
AS201,0.45,167.00,39.8525,-104.9095
AS206,0.00,225.00,42.8287,-106.4007
AS208,0.45,77.00,32.1244,-107.7690
AS216,0.45,58.00,44.2317,-96.4795
AS218,0.89,135.00,43.5420,-96.7510
AS223,0.00,31.00,37.4424,-119.8630
AS224,0.00,207.00,37.8863,-122.5317
AS225,0.45,158.00,40.4887,-112.0238
AS226,1.79,158.00,32.3138,-99.6878
AS227,2.24,108.00,10.7208,-61.5062
AS230,0.00,76.00,40.7307,-111.8267
AS234,0.00,87.00,48.0567,-123.3265
AS235,0.00,353.00,29.1840,-98.9693
AS236,2.68,101.00,26.1685,-98.1955
AS237,0.89,103.00,26.2840,-98.2575
AS240,0.00,253.00,49.1922,-117.2992
AS241,0.00,11.00,31.1338,-92.0683
AS247,0.00,280.00,35.3708,-92.4145
AS250,0.00,100.00,29.1322,-95.6467
AS259,0.00,100.00,41.1680,-96.0260
AS267,0.00,130.00,35.6202,-97.4703
AS268,0.45,293.00,34.7683,-112.0617
AS269,0.45,202.00,42.2530,-93.7417
AS278,0.89,162.00,42.7688,1.7515
AS281,1.79,154.00,49.6405,11.2255
AS282,0.00,300.00,47.2403,-93.5943
AS285,0.00,225.00,49.9689,8.5701
AS290,0.00,273.00,40.4168,-109.4792
AS293,4.02,278.00,39.5345,-107.9573
AS295,0.89,68.00,52.2378,9.2348
AS303,8.94,7.00,34.5003,-119.7212
AS304,0.00,203.00,33.6445,-112.0937
AS307,0.00,123.00,30.6542,-95.1487
AS311,0.00,192.00,30.0825,-95.1425
AS312,0.45,348.00,43.6757,-116.0428
AS319,0.00,283.00,40.7667,-111.8858
AS320,0.00,150.00,34.0805,-118.3378
AS322,3.13,158.00,44.1250,8.2545
AS324,0.00,68.00,34.8197,-111.9167
AS325,0.00,284.00,37.4200,-122.2488
AS326,4.02,113.00,41.0395,-115.5683
AS335,0.00,215.00,33.8917,-117.7837
AS336,0.00,41.00,32.6323,-114.3805
AS338,0.00,45.00,51.4378,7.5453
AS340,0.00,225.00,45.0055,-93.5107
AS345,0.89,211.00,39.0110,-7.0693
AS349,0.89,69.00,47.3133,-122.2188
AS351,0.00,230.00,47.9005,8.1467
AS352,0.89,239.00,49.1377,8.1241
AS353,0.89,241.00,43.5369,-5.6252
AS354,1.34,319.00,38.7905,0.0392
AS355,3.58,244.00,51.1012,1.2152
AS366,0.00,270.00,49.5372,8.3783
AS367,0.00,112.00,50.4530,7.9858
AS373,6.26,248.00,46.3601,7.0011
AS374,0.00,90.00,47.2382,8.7347
AS375,0.45,206.00,43.8170,10.6845
AS376,2.68,114.00,45.3572,9.6855
AS399,0.89,284.00,39.6000,-119.7788
AS400,0.89,15.00,51.8531,-8.2900
AS401,0.00,32.00,47.6383,10.0367
AS405,0.00,258.00,45.0493,-123.4947
AS406,0.00,70.00,30.7912,-95.9045
AS408,0.89,121.00,32.1743,-110.8025
AS411,0.00,0.00,51.3703,21.1503
AS413,5.36,187.00,-27.5022,152.5917
AS414,0.00,20.00,32.6722,-117.1710
AS417,0.00,0.00,46.9413,-99.1068
AS421,0.00,46.00,44.7333,-93.4333
AS422,1.34,0.00,41.3967,-93.0012
AS425,0.00,0.00,30.3558,-97.7125
AS436,1.79,192.00,45.5132,-122.8907
AS438,0.45,0.00,14.6278,-61.1048
AS439,0.00,222.00,49.3238,-122.9578
AS446,0.45,353.00,48.4205,-123.3277
AS448,0.00,235.00,-33.7445,151.2808
AS450,2.68,95.00,38.9010,22.4360
AS451,1.79,45.00,38.0552,23.8497
AS452,1.34,68.00,37.9468,23.7678
AS453,0.89,119.00,40.6913,22.8472
AS454,0.89,160.00,40.3018,21.7840
AS455,2.24,109.00,41.7450,-111.8017
AS457,0.00,284.00,33.6418,-112.4273
AS459,0.00,36.00,37.3555,-122.0813
AS460,7.15,119.00,54.8442,-5.1230
AS461,6.71,235.00,47.6670,-122.9232
AS463,1.34,330.00,45.3361,-120.7912
AS467,0.89,177.00,42.7875,11.1094
AS468,2.24,209.00,60.1588,24.5502
AS469,0.00,176.00,45.6068,-123.9350
AS470,6.71,192.00,39.3362,-101.7970
AS473,0.00,179.00,39.7507,-94.3492
AS474,0.00,104.00,47.6521,-122.1222
AS480,2.24,90.00,59.9433,17.3888
AS485,0.89,236.00,39.2393,-111.0227
AS488,0.00,307.00,33.0213,-116.9402
AS490,4.02,170.00,40.7323,-111.5880
AS491,0.00,146.00,30.4695,-97.9825
AS495,0.00,90.00,30.3113,-95.2812
AS496,0.00,135.00,32.4175,-99.4577
AS497,0.00,360.00,43.4217,-95.1028
AS498,1.79,323.00,37.8187,-121.9083
AS499,1.79,289.00,38.6500,-27.2167
AS500,3.13,140.00,42.6074,-112.0335
AS501,4.47,202.00,-34.8777,-56.1505
AS502,3.13,260.00,47.6650,9.4483
AS504,0.00,202.00,45.5142,-122.9818
AS509,0.00,252.00,32.6172,-116.4688
AS512,1.79,133.00,44.6417,-124.0560
AS515,0.00,0.00,41.1297,-104.5098
AS516,0.00,69.00,49.6998,-123.1353
AS517,4.02,356.00,34.8972,-118.6528
AS519,0.45,56.00,41.0477,-111.9068
AS520,2.24,195.00,34.5705,-112.5147
AS522,0.89,225.00,45.2567,-122.6847
AS523,2.68,68.00,13.7787,100.5758
AS527,0.00,158.00,38.7170,-94.4625
AS529,0.00,210.00,29.4650,-98.6720
AS531,0.00,0.00,44.3429,-124.0921
AS533,1.34,0.00,42.9038,-112.5887
AS535,0.89,189.00,39.4742,-94.5758
AS536,0.89,180.00,47.7683,-122.2870
AS537,2.24,335.00,54.5738,9.6200
AS538,0.00,315.00,37.9288,-121.2893
AS539,2.24,240.00,41.1470,-106.0020
AS540,4.02,308.00,-41.2807,174.7315
AS544,1.34,195.00,37.5302,15.0632
AS551,9.83,158.00,29.7817,-95.5317
AS554,3.13,166.00,34.5373,-97.9431
AS557,0.00,270.00,31.5023,-110.2604
AS558,0.00,270.00,47.6572,-122.6545
AS564,1.79,357.00,47.6610,-122.0580
AS566,0.00,11.00,39.6310,-119.7282
AS567,2.24,168.00,54.6295,-2.4908
AS568,0.89,306.00,32.8328,-117.2570
AS573,0.00,180.00,39.3742,-94.2095
AS576,0.00,14.00,29.2726,-98.3242
AS579,3.13,144.00,51.6393,-2.6633
AS587,0.00,159.00,35.8210,-105.9152
AS589,0.00,101.00,35.2713,-93.1732
AS594,2.68,90.00,52.2475,-7.1347
AS595,0.00,46.00,45.6098,8.0555
AS597,0.89,165.00,36.6461,-93.4300
AS598,0.00,149.00,34.2157,-117.1215
AS602,0.00,180.00,41.6292,-93.5345
AS608,1.34,189.00,38.3887,-104.6687
AS611,0.00,221.00,47.5487,-121.9397
AS612,0.00,0.00,45.4661,-123.9210
AS615,4.47,178.00,51.7025,19.4795
AS616,2.68,108.00,51.5463,19.2762
AS619,1.34,170.00,38.0418,-97.3456
AS621,0.00,268.00,34.2993,-118.5124
AS622,1.34,142.00,47.5755,-99.4168
AS624,5.81,306.00,42.3187,-111.2870
AS628,0.00,180.00,47.1945,-121.9872
AS629,0.00,160.00,33.5287,-112.3530
AS632,0.00,198.00,37.6702,21.4382
AS633,2.24,80.00,62.4533,-114.4177
AS635,6.26,0.00,-40.1990,176.1100
AS646,0.00,199.00,39.3417,-104.6775
AS649,0.00,233.00,39.0227,-94.2995
AS653,0.00,248.00,51.4917,11.9558
AS658,1.34,335.00,38.4247,23.6702
